Id,UserId
109485,12435
109486,13612
109487,12878
109490,8434
109491,8434
109492,12435
109499,8553
109509,37039
109513,37041
109515,12496
109516,4767
109522,2429
109524,31366
109524,5148
109525,25232
109525,31366
109525,1929
109526,7427
109528,31366
109528,19888
109529,31366
109529,11107
109530,31366
109530,4327
109531,7098
109531,31366
109532,36173
109533,31418
109533,1204
109534,31418
109536,1521
109537,33345
109537,31366
109538,33345
109539,17309
109540,17309
109541,3965
109541,31366
109542,35809
109543,7575
109543,31366
109546,1707
109546,31366
109547,3965
109548,7575
109549,34573
109550,31366
109550,32497
109551,31366
109551,839
109552,31366
109552,4365
109554,8402
109562,31366
109562,35707
109562,3787
109567,37057
109573,3688
109574,6605
109574,32803
109575,13156
109576,31366
109576,20884
109580,32803
109584,31543
109585,20884
109587,83937
109589,30396
109589,34339
109598,4327
109601,7519
109603,4767
109604,7519
109612,31560
109612,226
109613,11829
109616,26568
109617,20011
109618,7921
109621,1093
109622,35246
109623,37068
109625,5834
109628,31267
109631,35850
109633,7519
109635,1343
109635,7519
109636,17203
109641,37088
109642,7519
109643,12691
109644,30396
109645,37092
109647,34200
109648,20334
109655,1204
109656,1236
109657,36966
109658,1236
109659,8656
109681,3081
109683,30946
109687,20036
109688,32008
109689,4091
109691,4091
109694,897
109697,4091
109698,4091
109700,4091
109701,36473
109704,2493
109707,12463
109709,897
109711,172
109712,14221
109715,36589
109716,17203
109718,4828
109721,6605
109721,2297
109723,31260
109726,1997
109729,3171
109730,31260
109757,1033
109758,32388
109762,83050
109764,27517
109765,6967
109766,29936
109767,22760
109768,26118
109770,11982
109771,20294
109772,30278
109773,34200
109774,28969
109779,36534
109786,32497
109797,25476
109801,14372
109804,37113
109805,32803
109806,5834
109808,32803
109812,37040
109814,3785
109815,17261
109829,5240
109832,27617
109833,32803
109836,11107
109837,33345
109838,30296
109840,23646
109841,28969
109846,1093
109848,5512
109853,37123
109855,2429
109859,2406
109860,10047
109863,667
109863,47624
109864,4
109867,10047
109873,22532
109874,22191
109875,15150
109877,7575
109877,1204
109879,13073
109879,29020
109887,13073
109887,19265
109891,6605
109892,29270
109892,5834
109894,11107
109898,28906
109899,35693
109906,5834
109911,8656
109912,32353
109913,3762
109914,13156
109917,611
109919,13073
109922,32353
109923,37135
109925,30005
109926,1093
109927,6801
109928,17195
109929,25476
109933,359
109935,4
109936,4327
109938,32803
109939,37110
109940,1204
109945,34505
109948,31260
109948,21183
109949,902
109950,16809
109951,6639
109952,906
109953,20756
109954,20294
109955,28696
109956,8029
109957,34148
109959,4327
109960,5512
109967,28988
109968,37135
109971,4091
109972,25476
109973,25476
109977,36471
109979,34200
109981,6909
109993,30302
109994,14221
109996,36914
109997,13421
109997,27253
109998,12828
109999,7575
109999,31260
110000,4909
110001,9589
110002,31260
110003,37174
110009,34573
110011,34148
110013,19384
110014,37239
110014,96319
110014,20036
110016,47
110017,2359
110019,6967
110019,37239
110020,29043
110021,37182
110024,11828
110025,20336
110027,37239
110027,20757
110028,3762
110029,37239
110029,6180
110032,6384
110033,22760
110034,4854
110035,12436
110036,5283
110039,37239
110039,633
110039,32497
110040,37239
110040,32008
110040,1431
110045,28661
110047,3542
110052,22760
110053,27253
110053,13073
110059,27253
110063,36173
110067,27861
110068,5095
110069,27253
110078,12436
110079,20011
110084,37204
110088,36534
110089,33345
110090,13073
110091,13073
110094,17309
110096,17556
110096,20294
110098,24497
110102,20011
110103,11502
110103,37239
110104,6505
110104,37239
110105,1929
110107,6639
110107,37239
110108,22493
110109,464
110110,36926
110110,37239
110113,12715
110114,27253
110116,37239
110116,37206
110120,31267
110122,9742
110125,21360
110128,37223
110128,37239
110130,8810
110134,25708
110136,37224
110138,8434
110139,20294
110140,37226
110145,6112
110145,37239
110152,6639
110158,611
110161,35772
110162,34200
110163,10436
110164,27114
110164,37239
110165,27114
110165,36926
110166,37239
110168,6294
110169,7865
110172,4478
110174,37242
110183,24833
110184,22760
110186,30296
110187,20757
110191,29270
110193,14221
110200,14221
110201,980
110201,22760
110203,5834
110204,22685
110206,5834
110207,5834
110208,4767
110209,29440
110210,4314
110211,29270
110212,30296
110213,15295
110213,13609
110215,6605
110216,36934
110217,36140
110219,25476
110222,1033
110224,20756
110225,4
110226,3762
110228,20294
110229,33021
110230,855
110231,3762
110234,3792
110235,25476
110236,37263
110236,7454
110237,33021
110238,13624
110240,22493
110243,14221
110244,2353
110245,14221
110247,20294
110248,4
110249,34200
110250,32803
110251,19634
110254,1929
110255,37007
110256,1554
110257,20294
110258,5834
110260,36173
110261,5095
110262,36589
110263,33345
110264,35707
110265,3762
110280,1929
110282,7575
110283,26365
110285,34446
110288,20294
110289,1204
110290,2429
110293,9094
110301,24002
110309,32803
110311,2107
110313,5512
110314,33345
110315,611
110318,4
110320,31418
110321,6605
110322,31418
110323,675
110324,31418
110326,15165
110329,34148
110329,6605
110330,27103
110335,12828
110336,32353
110337,32353
110338,32698
110339,35639
110341,5433
110342,855
110343,35639
110344,2439
110346,6605
110349,16929
110356,27003
110363,37296
110367,24497
110368,5594
110369,6605
110372,2359
110373,20211
110374,31418
110375,31418
110376,18930
110377,18930
110378,17203
110379,17203
110381,19417
110383,32259
110384,12917
110385,11982
110390,20294
110391,17203
110393,8553
110398,934
110399,20294
110400,21523
110401,12435
110405,32803
110407,4854
110409,18501
110410,37308
110412,13258
110413,37308
110416,20757
110417,7575
110418,37308
110419,37197
110420,37308
110421,12853
110425,37308
110427,4767
110435,37308
110438,12917
110440,37308
110443,12828
110444,6294
110446,12828
110448,14579
110449,6630
110451,1324
110455,32803
110456,8402
110457,3755
110458,12828
110461,4828
110462,37324
110463,51537
110463,6605
110464,33869
110465,4828
110469,110111
110469,1343
110472,34573
110473,4
110474,24529
110475,20757
110476,8458
110481,7575
110483,855
110486,26365
110489,2706
110490,2557
110490,37377
110493,5555
110493,37377
110494,37377
110494,34238
110496,24424
110497,26365
110498,37377
110498,6001
110500,6605
110501,29020
110501,6909
110506,37377
110506,3834
110506,34238
110507,37377
110507,6847
110511,37335
110512,26365
110513,7080
110513,37377
110514,17014
110516,18930
110519,4767
110520,37377
110520,37340
110522,9113
110524,37340
110525,19115
110527,37340
110529,11457
110530,6279
110531,29043
110533,738
110534,2947
110536,32863
110538,31260
110539,34148
110543,9094
110544,35490
110544,37377
110545,37335
110546,37335
110550,5834
110551,4
110552,35424
110553,4594
110558,12288
110561,7454
110561,34069
110563,37308
110564,20756
110565,23632
110566,31937
110567,855
110568,2051
110569,37308
110570,20011
110570,37377
110571,3762
110573,855
110573,37377
110576,37308
110577,3965
110578,5021
110579,3762
110580,14372
110581,4387
110584,37377
110584,10739
110585,7080
110588,9742
110589,37367
110589,31260
110590,14372
110592,34238
110592,29665
110592,37377
110597,4767
110600,37373
110601,3966
110607,34200
110608,2107
110608,1427
110609,1427
110610,14641
110610,31260
110610,62085
110611,4767
110613,37377
110615,20756
110616,30000
110617,37122
110619,37340
110626,16929
110628,3377
110629,26621
110631,9742
110635,897
110637,36589
110642,902
110646,49135
110648,13612
110650,27540
110651,6909
110652,13815
110653,32008
110654,30296
110656,24028
110659,14221
110660,13612
110661,20036
110662,2550
110663,1033
110666,30438
110667,31090
110676,19384
110677,4441
110680,26420
110686,26824
110687,31090
110688,6385
110690,20011
110691,32803
110692,19888
110694,19384
110695,25476
110696,10047
110698,8718
110701,34148
110702,13440
110703,34148
110704,855
110705,3762
110707,11463
110708,31723
110709,10604
110710,37423
110716,8029
110717,37308
110718,26780
110723,14609
110724,9634
110727,29270
110728,13156
110729,33345
110731,29331
110732,16747
110734,30296
110736,855
110737,19295
110738,30026
110739,33345
110741,855
110744,12371
110745,1130
110748,12371
110749,6914
110751,4
110752,3965
110754,5512
110756,36006
110760,4041
110762,3792
110765,1712
110765,22532
110768,37440
110769,26034
110771,10047
110772,22532
110773,33345
110774,4
110775,4041
110776,9113
110778,29816
110779,7274
110780,4
110781,855
110783,8656
110784,37223
110785,2833
110786,14845
110787,15180
110789,4755
110790,4334
110791,5555
110792,32353
110798,13156
110799,18
110800,25476
110801,20011
110801,11043
110802,6426
110803,6870
110803,24058
110805,4688
110807,4482
110810,1468
110812,16319
110813,883
110816,16299
110817,3310
110818,11136
110819,4280
110822,257
110823,10684
110827,35755
110832,26547
110835,69383
110837,2429
110839,7262
110841,1335
110847,4910
110848,47610
110849,9977
110850,3725
110851,40991
110852,45249
110853,21597
110855,17322
110856,36242
110857,738
110858,47654
110861,3762
110862,18930
110864,25476
110866,2305
110867,31267
110870,19384
110871,37040
110873,37340
110874,5834
110875,36853
110876,855
110877,26568
110878,6758
110879,37460
110882,6758
110885,7885
110891,32436
110892,2509
110894,37470
110897,4091
110898,20294
110900,4327
110903,3532
110904,16929
110905,30026
110907,19417
110908,20294
110909,37308
110910,23251
110911,18965
110912,6586
110913,5834
110914,512
110916,3566
110917,34148
110921,7706
110922,3787
110923,20011
110934,5834
110935,226
110937,20673
110938,20036
110939,6909
110942,199541
110945,37496
110946,32008
110947,26119
110948,23724
110950,20011
110952,33816
110953,36589
110954,6909
110957,20011
110958,31267
110958,37394
110959,5877
110961,37440
110963,3965
110964,37440
110966,8736
110968,13222
110970,10595
110971,31560
110974,20294
110975,33021
110976,1033
110977,17203
110980,29043
110983,213
110983,27253
110983,2297
110984,14372
110986,35157
110988,1130
110988,14905
110990,226
110990,31560
110991,1130
110991,173647
110991,29270
110992,37511
110993,36006
110993,1130
110995,1033
110995,1130
110996,1130
110996,20011
110997,1033
110998,52205
110998,34148
110999,12435
111000,18930
111001,37506
111004,36589
111005,13222
111009,13612
111010,36589
111011,34148
111012,17203
111014,12209
111015,31176
111016,13371
111017,6885
111020,1130
111020,11463
111022,20294
111024,36006
111025,25476
111027,19888
111028,14221
111029,32008
111030,12715
111032,31090
111033,31560
111036,1130
111036,3148
111038,2429
111042,3792
111044,27253
111044,1204
111046,16929
111047,6366
111048,15165
111050,1921
111051,154465
111051,10785
111054,1130
111054,36395
111056,5834
111064,14221
111066,9742
111071,23154
111073,14579
111074,14221
111075,36006
111077,14579
111078,36934
111079,14579
111079,78570
111081,1755
111082,37721
111083,37552
111085,37541
111087,37542
111089,3965
111091,1093
111091,13156
111092,36934
111093,1093
111093,14221
111095,1093
111095,1306
111099,3762
111100,1093
111100,25476
111101,18628
111101,1093
111102,9742
111102,1093
111105,143
111106,31560
111108,35971
111108,1093
111109,902
111110,19295
111111,22532
111112,13614
111113,32803
111113,1093
111114,1130
111114,5026
111115,226
111115,37555
111117,16929
111118,37556
111118,1093
111119,6605
111121,4214
111121,1093
111122,33098
111122,1130
111123,4214
111124,1093
111124,5500
111127,33251
111128,8553
111129,37542
111130,980
111141,1093
111141,23470
111142,1093
111142,36929
111146,37557
111147,1130
111147,19295
111148,26304
111149,1130
111149,2429
111150,1093
111150,3787
111150,17203
111152,37564
111155,36729
111156,37481
111156,1093
111158,34114
111160,20011
111161,4214
111162,14579
111165,1093
111169,26936
111169,1130
111172,37574
111173,36636
111174,1093
111174,1130
111179,33345
111181,32353
111182,34148
111184,37580
111185,33345
111186,16929
111187,32353
111188,4
111189,34148
111190,366
111191,20756
111192,2509
111194,4690
111197,3792
111198,32353
111200,855
111201,4
111202,34148
111203,14831
111209,30278
111212,1204
111216,36455
111218,31484
111219,40049
111222,30278
111223,1973
111223,37367
111225,5469
111229,37340
111230,16375
111231,28988
111234,7575
111235,25635
111238,31260
111239,11833
111242,14199
111246,1033
111247,11457
111250,37603
111252,37603
111254,14221
111255,11982
111266,715
111266,4
111266,12271
111267,33170
111267,4
111267,12271
111268,3114
111268,4
111268,12271
111269,12271
111269,3738
111269,4
111270,12271
111270,4
111271,12271
111271,41820
111271,4
111272,4
111272,12271
111272,13740
111273,4
111273,12271
111275,4
111275,12271
111276,4
111276,12271
111276,19389
111278,4
111278,12271
111278,14183
111279,4
111279,12271
111280,4
111280,12271
111285,12828
111286,33032
111288,4234
111289,11463
111290,37621
111297,20294
111298,34573
111300,29270
111303,32135
111304,15464
111305,6112
111307,5512
111308,12828
111309,855
111310,7427
111311,5834
111312,36055
111313,4046
111317,27253
111318,36173
111319,33021
111321,14609
111323,33021
111327,1521
111328,16747
111329,31267
111331,33767
111334,37621
111334,1130
111336,26824
111336,1204
111337,7748
111337,31260
111338,11364
111339,1130
111340,4854
111343,15150
111346,20294
111347,37641
111348,16929
111349,97591
111350,6366
111352,32353
111353,37122
111354,32353
111355,37542
111355,28988
111355,22815
111360,33840
111362,2509
111365,36729
111366,32008
111369,855
111372,20011
111376,6426
111377,5834
111378,12828
111379,3965
111382,13597
111383,2983
111386,2431
111386,11241
111387,902
111387,11241
111388,7369
111390,26304
111390,11241
111391,14845
111391,11241
111392,4041
111392,11241
111393,6605
111393,11241
111394,23046
111395,11241
111395,2429
111396,11241
111396,3199
111399,37327
111400,31260
111400,9094
111401,3965
111401,11241
111402,4
111403,9742
111403,11241
111405,17320
111405,6163
111409,32353
111410,6078
111411,13198
111412,3965
111414,11241
111414,4623
111415,11241
111415,30278
111417,3787
111418,7454
111418,1996
111419,6222
111421,11241
111421,37670
111422,30278
111424,13565
111424,11241
111426,1204
111426,11241
111428,36403
111429,37709
111430,289679
111431,26568
111433,13565
111436,844
111437,47
111437,31290
111438,11241
111439,37679
111440,34148
111441,32008
111442,17036
111444,18930
111446,9742
111447,1324
111451,897
111452,14237
111453,172
111454,31260
111455,897
111456,1033
111459,3586
111460,18471
111461,24028
111463,31260
111464,29043
111466,37335
111467,33021
111468,37684
111469,6909
111471,4
111474,8553
111476,20641
111476,285
111478,37542
111479,37335
111480,8553
111483,5834
111484,8434
111491,29765
111492,6586
111493,12715
111494,33816
111499,25385
111500,23835
111501,1683
111502,1350
111503,29331
111505,15165
111509,6605
111510,14221
111511,25262
111513,15389
111514,1525
111514,1683
111516,33021
111517,667
111518,36322
111519,1093
111520,3762
111523,19265
111524,1955
111527,37552
111532,33345
111533,5834
111534,4327
111535,20294
111538,5095
111543,6505
111544,31560
111545,1362
111547,4767
111549,20756
111552,32353
111553,6639
111554,7454
111554,24737
111555,14579
111557,9742
111561,37648
111562,32353
111563,31267
111564,9742
111567,1489
111570,35707
111572,24028
111572,1204
111575,34148
111577,35762
111582,34148
111584,31290
111588,30278
111590,30396
111592,6605
111593,14144
111597,24849
111598,37743
111601,30278
111603,37394
111605,19763
111606,1033
111607,34200
111608,20641
111609,33723
111612,5084
111614,36006
111618,29270
111620,20036
111622,37754
111625,7454
111625,37755
111627,32135
111628,15455
111632,15455
111634,17203
111635,13222
111636,6559
111637,36006
111639,3762
111639,591
111639,10045
111640,611
111640,4630
111641,25476
111641,591
111641,10045
111642,33855
111643,32401
111643,37122
111643,591
111643,10045
111644,2439
111644,10045
111645,31592
111645,17435
111645,666
111645,591
111645,7904
111645,166755
111645,31560
111646,667
111647,591
111647,1114
111647,10045
111648,29229
111649,667
111649,591
111649,10045
111651,3965
111652,2234
111653,4
111654,10045
111654,15
111654,591
111656,22390
111658,10045
111658,36934
111658,33478
111658,591
111659,3965
111660,10045
111660,3896
111660,591
111662,36934
111665,14221
111668,3792
111669,8553
111670,2329
111671,37548
111672,3151
111674,611
111676,36589
111677,591
111677,112
111677,10045
111682,31560
111682,3289
111684,10967
111685,32627
111687,4930
111689,26034
111694,37572
111695,4327
111698,29270
111700,16747
111702,36006
111703,3762
111703,31260
111707,2762
111709,4767
111711,26304
111713,3966
111714,855
111715,31723
111716,26824
111716,4767
111717,33345
111718,16929
111719,31260
111720,855
111723,209331
111723,37763
111723,226181
111724,6605
111724,3764
111725,35639
111727,12917
111729,37589
111731,6639
111732,2327
111733,37548
111736,18153
111738,32353
111741,3965
111742,37542
111750,19295
111752,897
111753,27253
111753,10045
111755,27253
111758,3965
111760,27253
111762,855
111768,4767
111770,10045
111770,8187
111771,12828
111776,33369
111785,1093
111786,35639
111787,32353
111789,23901
111791,26106
111792,13565
111793,32353
111794,5024
111794,10045
111798,5834
111799,23901
111800,37548
111801,23901
111805,37802
111806,21497
111808,23901
111809,6516
111810,9113
111815,25467
111817,1203
111819,37572
111824,10045
111824,6246
111826,33021
111827,13258
111828,37409
111829,33543
111832,8540
111836,7452
111840,14221
111842,1352
111843,22685
111844,12828
111845,5905
111847,4436
111847,17561
111847,14221
111850,17561
111850,12828
111851,17561
111851,37552
111852,17561
111852,23901
111853,17561
111853,667
111854,17561
111854,4828
111858,17561
111858,17203
111859,17561
111859,1852
111860,17561
111860,37572
111861,37779
111862,906
111864,35490
111865,7575
111867,37542
111867,17561
111868,28969
111869,29043
111869,173768
111870,3762
111874,1206
111876,34148
111877,17561
111877,32306
111879,17561
111879,1326
111880,17561
111880,7203
111882,28969
111882,161261
111883,1996
111883,88266
111883,55400
111884,8083
111895,17561
111895,5435
111896,28969
111898,2429
111903,6001
111912,37843
111916,20294
111917,14221
111919,37844
111923,35968
111924,20294
111925,37849
111927,6909
111928,2124
111928,17561
111929,31723
111930,17561
111933,29270
111934,6909
111935,7073
111937,667
111939,22685
111940,14221
111941,37856
111942,17203
111943,22493
111943,29870
111943,667
111944,20011
111945,3114
111948,16992
111959,4
111963,14641
111965,47
111966,14221
111970,37866
111971,667
111973,7146
111975,16929
111978,11246
111982,10087
111986,33447
111987,7575
111990,4
111993,20884
111994,20884
112008,16929
112010,28988
112011,37842
112012,27772
112013,29032
112019,10087
112020,54196
112020,10087
112021,35490
112024,31267
112025,13156
112028,36473
112029,17014
112030,2851
112032,9742
112036,16929
112040,30278
112043,14221
112046,6617
112050,24028
112051,14144
112051,96838
112052,5283
112052,53019
112059,19314
112061,34573
112063,36006
112069,25708
112074,4
112075,33518
112078,22665
112079,3762
112080,33518
112081,25476
112083,30396
112084,4
112085,3965
112086,172
112087,22665
112089,47
112090,34148
112091,8434
112092,34148
112093,37548
112095,33518
112095,96838
112096,6398
112097,12557
112100,11905
112101,8553
112102,1921
112103,7860
112106,4909
112106,24458
112108,1495
112112,4909
112113,1921
112115,17203
112116,1495
112117,6420
112117,1114
112122,22390
112123,1130
112133,27338
112134,27338
112136,16929
112138,17203
112140,24458
112141,26365
112143,16929
112144,23251
112146,6639
112147,4
112148,8553
112149,9824
112153,20673
112154,6639
112155,37912
112156,13156
112157,33869
112159,667
112160,16405
112161,9824
112163,3966
112164,3762
112165,855
112166,12917
112168,4755
112172,11457
112194,16929
112204,4909
112206,28969
112207,29270
112208,37927
112209,13198
112210,9113
112210,8553
112211,3762
112214,3787
112215,3360
112216,7274
112217,37929
112223,30026
112225,13648
112225,96838
112228,1852
112230,23251
112231,3764
112233,902
112234,19141
112234,34148
112234,4368
112239,30000
112244,2620
112245,30278
112245,16929
112247,25708
112251,6909
112252,33869
112253,33021
112254,2359
112257,2063
112258,667
112259,30296
112260,7422
112261,36006
112262,17898
112263,1033
112266,23545
112267,29270
112268,906
112269,572
112271,31198
112272,37942
112272,37971
112273,2107
112273,37971
112275,18930
112275,37971
112276,572
112277,30278
112280,37971
112280,34573
112281,37971
112281,26119
112282,37971
112282,5240
112282,7865
112282,6605
112284,28877
112284,37947
112286,37971
112286,33635
112287,37971
112287,35590
112289,37971
112289,4285
112290,33496
112293,12435
112297,37939
112297,28877
112298,37949
112298,37971
112299,25476
112300,6384
112301,27114
112301,37971
112304,37959
112304,37707
112304,37971
112306,4
112307,6112
112307,37971
112310,26824
112311,33518
112313,37961
112313,37971
112314,34573
112315,37962
112316,15389
112319,4
112320,37965
112320,226
112321,23377
112323,3542
112324,37964
112325,3965
112325,37971
112326,1093
112327,5813
112328,13866
112329,20011
112330,226
112331,37971
112332,29765
112335,3965
112339,37974
112345,47
112346,19586
112347,4
112348,20011
112351,33518
112351,33635
112352,33518
112352,13156
112353,21234
112353,33518
112353,16992
112354,33518
112354,30655
112355,33518
112355,37548
112356,33518
112356,19295
112358,19295
112359,37983
112360,33518
112360,191
112362,4909
112363,33518
112363,1093
112367,27476
112368,33518
112368,7634
112370,13965
112370,33518
112373,6222
112378,37548
112379,36006
112379,1093
112380,37998
112381,15389
112384,4489
112384,33518
112385,38003
112386,4767
112387,2199
112387,31260
112387,7748
112388,667
112389,1788
112393,33518
112393,1788
112396,33518
112396,20065
112405,47
112406,31260
112410,6420
112411,12828
112412,3073
112414,34148
112437,31366
112438,13550
112439,31366
112440,38014
112441,31366
112442,34200
112443,23981
112444,13550
112446,8553
112448,3965
112450,11732
112451,36729
112451,33518
112453,38023
112453,33518
112455,12917
112456,36473
112460,471
112464,4828
112464,31260
112465,12724
112466,68797
112466,13719
112466,3666
112467,167942
112467,209665
112467,34281
112469,3114
112470,785
112471,37912
112476,23653
112477,38034
112478,6279
112480,26947
112481,19216
112481,7388
112483,15211
112486,23901
112487,18930
112488,32008
112490,5877
112491,38038
112492,36006
112493,37877
112495,30278
112496,37877
112497,38041
112499,11457
112500,38043
112501,38043
112503,30062
112506,25446
112508,38048
112509,4930
112513,33723
112516,19314
112518,20643
112519,35451
112524,31260
112524,4234
112527,25446
112528,34614
112531,4767
112532,1093
112532,15142
112538,33518
112539,32008
112540,38063
112545,26824
112545,2471
112546,25026
112549,2471
112550,34340
112553,6168
112554,29331
112559,464
112561,3792
112569,36006
112571,34614
112572,38077
112574,5084
112575,38079
112576,8029
112580,3530
112583,6426
112584,11779
112585,1683
112586,24049
112588,12917
112590,27114
112591,13612
112592,5351
112593,28988
112594,28969
112595,3762
112596,10572
112597,28969
112602,14641
112607,22235
112611,1050
112612,25476
112613,22390
112621,1929
112623,35809
112625,21490
112626,36729
112630,6639
112633,30026
112634,7422
112636,2613
112637,4091
112638,33345
112639,22390
112640,31343
112641,24696
112645,20108
112649,38104
112655,12828
112656,6112
112657,14167
112658,6639
112659,7118
112660,32447
112661,29043
112668,5834
112669,5834
112670,34281
112672,35971
112676,3762
112677,3762
112678,4274
112679,3762
112679,34148
112682,16992
112688,7865
112691,897
112692,24232
112693,6605
112697,30278
112698,30278
112702,2550
112702,34339
112703,19314
112704,36006
112706,11982
112708,37340
112710,38124
112712,36006
112719,11941
112721,34613
112723,29029
112724,36904
112727,38136
112728,130315
112729,28969
112732,2439
112733,4850
112734,19115
112735,22641
112736,3764
112737,8646
112738,36006
112739,20757
112740,3527
112741,20756
112742,12248
112743,17261
112748,13156
112749,21271
112749,136
112750,11107
112752,20237
112753,6870
112756,19839
112758,38139
112758,22493
112760,173647
112760,22760
112765,5834
112767,6420
112769,17309
112770,7748
112771,17309
112772,34614
112773,8981
112774,3792
112775,29270
112775,1996
112777,1130
112778,5149
112781,28988
112783,30396
112785,148
112789,22191
112795,29032
112796,5905
112797,25944
112798,18930
112799,7422
112803,32448
112804,5512
112806,4
112807,897
112808,27476
112810,464
112813,29270
112814,3762
112815,11107
112815,1554
112816,4327
112819,23291
112820,2963
112821,11107
112822,32892
112823,32353
112824,18
112825,3792
112826,191
112829,37459
112830,3660
112831,8068
112832,36173
112835,700
112837,11438
112839,897
112840,34550
112849,33345
112850,31260
112853,34148
112855,1204
112858,38029
112859,32353
112860,28281
112864,5682
112866,35080
112866,28969
112867,11358
112869,6586
112870,35080
112870,1199
112871,4327
112872,35080
112872,34148
112872,18
112873,37929
112874,35080
112874,5820
112876,35080
112876,5555
112877,28313
112878,5682
112879,37929
112880,34148
112881,38171
112882,1343
112882,35080
112884,38171
112887,38171
112891,6605
112893,37929
112897,25944
112899,5834
112900,4526
112902,5777
112903,38178
112904,34238
112904,53019
112906,17203
112910,31290
112913,23251
112914,6630
112915,4850
112916,3650
112917,4850
112918,855
112919,8709
112920,6885
112920,35080
112921,14372
112921,35080
112922,13258
112922,35080
112923,27540
112925,34148
112928,35080
112930,667
112930,35080
112935,5834
112936,30278
112939,5526
112939,35080
112941,13614
112941,35080
112944,15431
112945,4
112946,33021
112947,37719
112948,4854
112950,15443
112951,35080
112951,10037
112954,4
112955,1806
112955,4
112955,7422
112956,33564
112957,10600
112958,6112
112959,5747
112959,29270
112960,36006
112961,6914
112963,4909
112964,855
112967,855
112969,4
112971,7160
112978,35080
112978,9022
112988,27253
112991,2021
112995,31260
113012,2001
113015,715
113017,6294
113018,16992
113021,38232
113022,35080
113023,13719
113024,22390
113025,7043
113027,32353
113029,11204
113031,16015
113032,1626
113033,15389
113034,15389
113034,58130
113035,7043
113035,58130
113036,1130
113037,58130
113037,30867
113038,7649
113045,7890
113046,715
113046,58130
113047,31164
113048,900
113052,58130
113052,38076
113053,1773
113055,58130
113055,37548
113056,58130
113056,38200
113057,58130
113057,3762
113058,58130
113058,18930
113060,26527
113064,58130
113064,38178
113071,7427
113073,6505
113075,58130
113075,38254
113076,13614
113081,10405
113083,4903
113084,8402
113087,7427
113092,7427
113094,897
113097,16929
113097,7454
113098,20011
113099,494
113100,494
113101,27180
113103,20641
113108,58130
113108,32975
113110,58130
113110,19417
113115,32689
113116,18930
113119,12041
113128,28969
113130,667
113132,14579
113134,22532
113135,25404
113136,38273
113136,7454
113143,22854
113144,6605
113144,38281
113147,19417
113148,7575
113149,28969
113150,37481
113151,2234
113151,38178
113153,6854
113153,37580
113162,32803
113163,11810
113164,47
113167,7369
113168,36921
113171,38178
113174,7274
113178,7757
113178,47
113179,7757
113179,6919
113181,7757
113181,38178
113181,169705
113183,47
113184,7757
113184,20641
113186,3684
113187,667
113188,7757
113188,667
113190,20673
113191,18930
113192,37552
113193,38178
113195,4828
113195,7757
113196,33869
113196,7757
113197,17203
113197,591
113197,102240
113197,55400
113198,4828
113199,8553
113200,35639
113205,667
113207,38275
113208,3191
113210,3530
113211,20011
113212,38178
113213,172
113214,16992
113216,1629
113218,2107
113220,32233
113221,8458
113225,21497
113226,6426
113227,2439
113228,906
113231,16586
113231,7757
113232,1343
113232,7757
113234,902
113238,34148
113242,20757
113243,47
113243,6605
113246,1324
113248,36393
113249,32497
113250,6605
113251,5692
113252,1928
113259,6870
113260,6870
113261,7203
113263,38275
113264,285
113265,25467
113266,37900
113267,38178
113268,3764
113269,19141
113269,34148
113270,38178
113276,7961
113280,38317
113283,3965
113293,20339
113293,7427
113298,21497
113298,66259
113303,287
113307,8656
113308,8656
113309,38325
113309,7757
113310,6222
113311,28351
113316,66259
113316,1512
113317,37552
113318,4828
113319,5433
113319,155513
113319,7757
113320,8402
113320,69027
113320,66259
113321,8458
113324,38178
113327,902
113327,66259
113328,12828
113331,12041
113336,855
113337,855
113339,8029
113339,66259
113339,148644
113348,902
113353,38367
113354,72010
113355,24995
113356,4368
113357,110717
113362,20673
113372,963
113376,5940
113377,902
113378,17427
113380,2402
113382,1204
113383,1788
113384,3597
113388,25026
113389,9433
113390,13258
113391,21751
113394,3790
113395,24608
113397,34573
113398,8553
113398,66259
113400,34148
113401,24775
113404,8057
113405,26494
113408,19384
113410,38396
113411,41353
113412,22423
113412,580
113416,4
113421,24049
113423,572
113424,30296
113426,47
113427,38362
113429,15
113431,47
113432,4
113434,8553
113435,14086
113436,25026
113437,3792
113438,38200
113440,33723
113442,2297
113446,38325
113447,47
113447,33345
113448,11107
113449,34148
113450,22003
113453,1130
113463,11107
113464,13312
113465,36006
113469,36006
113470,27617
113472,6505
113477,16929
113480,38200
113481,8575
113481,1921
113484,35783
113486,36393
113488,29043
113489,38023
113492,33098
113493,38250
113494,2429
113495,25476
113496,902
113499,2528
113503,855
113504,1204
113506,4
113507,2528
113508,37580
113510,31260
113510,8093
113511,15150
113512,17203
113515,3917
113515,11303
113516,38029
113518,38254
113519,38254
113520,38254
113523,10208
113524,33478
113527,32353
113534,715
113535,44
113535,20237
113536,24028
113537,37475
113537,44
113538,5095
113540,38178
113541,6505
113542,37552
113548,19733
113557,34573
113558,9673
113559,1512
113560,902
113564,28217
113565,6830
113566,28969
113568,9634
113577,33790
113578,30278
113580,6426
113581,31290
113582,35974
113583,6415
113583,31290
113584,30278
113585,1352
113587,4903
113588,4903
113588,66259
113589,4903
113590,1352
